trans_id,sender_id,receiver_id,amount,transaction_type,channel,sender_bal_before,sender_bal_after,receiver_bal_after,timestamp,location,is_sim_bound,device_id,time_to_pay_ms
T18647,U25805,U1801,15084.0,IMPS,Mobile,147326.0,132242.0,5462,2025-04-28 07:11:00,Melbourne,False,MULE_DEVICE_4300,1733
T18648,U24857,U2742,7858.0,RTGS,Mobile,24850.0,16992.0,144908,2025-03-01 13:05:00,Melbourne,False,MULE_DEVICE_4142,1819
T18649,U21246,U1713,7890.0,IMPS,Mobile,97952.0,90062.0,118011,2025-05-01 16:32:00,Melbourne,False,MULE_DEVICE_3541,733
T18650,U23598,U138,13633.0,RTGS,Mobile,53864.0,40231.0,268867,2025-03-20 10:41:00,Melbourne,False,MULE_DEVICE_3933,1282
T18651,U24704,U1065,17380.0,RTGS,Web,114120.0,96740.0,241444,2025-04-29 06:27:00,Sydney,False,MULE_DEVICE_4117,2492
T18652,U21775,U3990,10661.0,IMPS,Web,117546.0,106885.0,252849,2025-03-29 03:57:00,Melbourne,False,MULE_DEVICE_3629,1940
T18653,U24742,U4556,16627.0,RTGS,Mobile,98697.0,82070.0,99715,2025-04-12 08:33:00,Sydney,False,MULE_DEVICE_4123,1884
T18654,U24673,U4646,27298.0,IMPS,Mobile,35952.0,8654.0,291290,2025-04-10 08:21:00,Melbourne,False,MULE_DEVICE_4112,2128
T18655,U25263,U4646,21038.0,RTGS,Web,108602.0,87564.0,135584,2025-04-09 20:14:00,Sydney,False,MULE_DEVICE_4210,2263
T18656,U24808,U4556,20572.0,IMPS,Web,20672.0,100.0,71199,2025-03-31 14:35:00,Sydney,False,MULE_DEVICE_4134,2444
T18657,U23548,U1527,24514.0,IMPS,Web,55489.0,30975.0,246968,2025-04-25 15:28:00,Sydney,False,MULE_DEVICE_3924,1758
T18658,U24949,U1340,17885.0,IMPS,Mobile,55434.0,37549.0,252553,2025-04-04 02:10:00,Iwakuni,False,MULE_DEVICE_4158,1178
T18659,U23461,U1657,13399.0,RTGS,Mobile,14645.0,1246.0,135465,2025-03-31 08:30:00,Sydney,False,MULE_DEVICE_3910,1434
T18660,U26283,U4760,15982.0,RTGS,Web,136053.0,120071.0,148595,2025-03-29 08:11:00,Sydney,False,MULE_DEVICE_4380,2186
T18661,U24738,U475,23423.0,IMPS,Web,105469.0,82046.0,192349,2025-03-19 12:55:00,Melbourne,False,MULE_DEVICE_4123,1043
T18662,U23150,U475,28470.0,IMPS,Web,119570.0,91100.0,69076,2025-05-11 02:22:00,Sydney,False,MULE_DEVICE_3858,2173
T18663,U23537,U452,27418.0,IMPS,Web,129273.0,101855.0,273006,2025-04-04 14:12:00,Melbourne,False,MULE_DEVICE_3922,2107
T18664,U23767,U4646,13723.0,RTGS,Mobile,110565.0,96842.0,244679,2025-05-21 02:26:00,Melbourne,False,MULE_DEVICE_3961,771
T18665,U23534,U1065,12750.0,IMPS,Web,93726.0,80976.0,199334,2025-04-30 22:49:00,Sydney,False,MULE_DEVICE_3922,1814
T18666,U23229,U475,24002.0,RTGS,Web,105245.0,81243.0,34413,2025-04-06 05:37:00,Sydney,False,MULE_DEVICE_3871,1086
T18667,U21955,U3314,20100.0,IMPS,Mobile,42157.0,22057.0,141425,2025-04-08 14:11:00,Melbourne,False,MULE_DEVICE_3659,1134
T18668,U22309,U1713,6120.0,RTGS,Mobile,47017.0,40897.0,168165,2025-04-22 09:08:00,Sydney,False,MULE_DEVICE_3718,1058
T18669,U22588,U83,17158.0,IMPS,Web,96614.0,79456.0,24943,2025-04-21 14:00:00,Melbourne,False,MULE_DEVICE_3764,2287
T18670,U26399,U1382,6411.0,IMPS,Mobile,104402.0,97991.0,173879,2025-04-12 06:36:00,Sydney,False,MULE_DEVICE_4399,637
T18671,U21671,U1978,22453.0,IMPS,Web,30249.0,7796.0,99845,2025-04-13 06:31:00,Sydney,False,MULE_DEVICE_3611,938
T18672,U23139,U2742,25182.0,IMPS,Web,79235.0,54053.0,56962,2025-04-30 10:34:00,Melbourne,False,MULE_DEVICE_3856,1461
T18673,U21872,U406,29570.0,RTGS,Web,32443.0,2873.0,148330,2025-03-17 21:24:00,Sydney,False,MULE_DEVICE_3645,985
T18674,U26010,U1185,20737.0,IMPS,Mobile,45069.0,24332.0,95188,2025-03-25 10:45:00,Iwakuni,False,MULE_DEVICE_4335,1914
T18675,U23671,U4282,16570.0,IMPS,Mobile,84579.0,68009.0,249546,2025-05-21 12:44:00,Sydney,False,MULE_DEVICE_3945,2344
T18676,U24412,U4760,23772.0,RTGS,Web,57736.0,33964.0,130128,2025-03-09 06:02:00,Melbourne,False,MULE_DEVICE_4068,828
T18677,U21727,U1527,10075.0,RTGS,Web,51456.0,41381.0,259779,2025-03-09 22:11:00,Sydney,False,MULE_DEVICE_3621,2425
T18678,U22419,U3449,28465.0,IMPS,Web,31282.0,2817.0,241329,2025-05-07 20:36:00,Sydney,False,MULE_DEVICE_3736,2394
T18679,U25957,U1801,20187.0,IMPS,Mobile,116504.0,96317.0,60551,2025-04-02 05:51:00,Melbourne,False,MULE_DEVICE_4326,2069
T18680,U21469,U1185,14038.0,RTGS,Web,100997.0,86959.0,41736,2025-03-24 20:49:00,Sydney,False,MULE_DEVICE_3578,2466
T18681,U21288,U2152,12785.0,IMPS,Mobile,62812.0,50027.0,127566,2025-04-13 02:49:00,Sydney,False,MULE_DEVICE_3548,2004
T18682,U26284,U2005,29019.0,RTGS,Web,29119.0,100.0,37906,2025-03-11 04:06:00,Melbourne,False,MULE_DEVICE_4380,1245
T18683,U26072,U2526,12908.0,IMPS,Mobile,133139.0,120231.0,205097,2025-03-23 11:36:00,Melbourne,False,MULE_DEVICE_4345,2329
T18684,U22352,U1713,29202.0,IMPS,Web,92996.0,63794.0,271303,2025-04-24 22:16:00,Iwakuni,False,MULE_DEVICE_3725,680
T18685,U24886,U138,18931.0,RTGS,Web,59613.0,40682.0,93182,2025-03-09 18:38:00,Melbourne,False,MULE_DEVICE_4147,2260
T18686,U24138,U1978,11161.0,IMPS,Web,118589.0,107428.0,293396,2025-03-05 01:16:00,Sydney,False,MULE_DEVICE_4023,846
T18687,U22809,U1860,7554.0,RTGS,Mobile,118714.0,111160.0,197984,2025-03-05 00:13:00,Sydney,False,MULE_DEVICE_3801,873
T18688,U26883,U1477,27678.0,IMPS,Mobile,42741.0,15063.0,181972,2025-05-22 11:17:00,Melbourne,False,MULE_DEVICE_4480,2403
T18689,U21895,U3783,23649.0,RTGS,Mobile,26370.0,2721.0,123757,2025-03-13 14:11:00,Sydney,False,MULE_DEVICE_3649,1737
T18690,U26349,U4646,9487.0,RTGS,Mobile,29543.0,20056.0,45826,2025-03-24 07:59:00,Sydney,False,MULE_DEVICE_4391,1795
T18691,U25457,U1382,26641.0,RTGS,Mobile,92445.0,65804.0,259553,2025-05-17 19:06:00,Sydney,False,MULE_DEVICE_4242,2130
T18692,U21110,U1571,8187.0,IMPS,Web,83185.0,74998.0,272158,2025-03-12 16:18:00,Sydney,False,MULE_DEVICE_3518,1381
T18693,U26398,U2523,25308.0,IMPS,Web,36805.0,11497.0,253698,2025-04-02 19:09:00,Sydney,False,MULE_DEVICE_4399,2030
T18694,U25102,U1477,28034.0,RTGS,Web,107877.0,79843.0,155778,2025-03-09 22:22:00,Sydney,False,MULE_DEVICE_4183,2107
T18695,U25555,U3421,14115.0,RTGS,Web,128586.0,114471.0,193729,2025-03-02 22:19:00,Sydney,False,MULE_DEVICE_4259,1335
T18696,U21979,U475,7041.0,RTGS,Mobile,42373.0,35332.0,197691,2025-04-08 04:26:00,Melbourne,False,MULE_DEVICE_3663,1272
T18697,U25035,U83,26356.0,IMPS,Web,122208.0,95852.0,175867,2025-04-09 12:09:00,Melbourne,False,MULE_DEVICE_4172,1024
T18698,U22807,U4965,11706.0,IMPS,Web,42407.0,30701.0,292056,2025-04-10 15:22:00,Iwakuni,False,MULE_DEVICE_3801,936
T18699,U22551,U3314,15885.0,IMPS,Mobile,15985.0,100.0,50936,2025-05-13 11:21:00,Sydney,False,MULE_DEVICE_3758,731
T18700,U22026,U83,20806.0,IMPS,Web,99424.0,78618.0,180056,2025-03-04 11:42:00,Sydney,False,MULE_DEVICE_3671,2126
T18701,U22681,U1382,24637.0,IMPS,Web,77298.0,52661.0,11991,2025-05-17 10:45:00,Melbourne,False,MULE_DEVICE_3780,881
T18702,U23035,U2526,18538.0,RTGS,Mobile,43439.0,24901.0,203123,2025-04-03 05:47:00,Sydney,False,MULE_DEVICE_3839,2299
T18703,U22549,U1572,23237.0,RTGS,Web,91166.0,67929.0,113563,2025-03-19 02:26:00,Melbourne,False,MULE_DEVICE_3758,1499
T18704,U23057,U1185,26210.0,RTGS,Web,77893.0,51683.0,290324,2025-03-06 13:17:00,Sydney,False,MULE_DEVICE_3842,1695
T18705,U26293,U3783,26786.0,RTGS,Web,26886.0,100.0,142852,2025-04-21 05:39:00,Iwakuni,False,MULE_DEVICE_4382,535
T18706,U26890,U1713,6969.0,RTGS,Mobile,19855.0,12886.0,113094,2025-04-18 02:33:00,Sydney,False,MULE_DEVICE_4481,2024
T18707,U26246,U146,22281.0,RTGS,Web,22381.0,100.0,265388,2025-03-22 05:38:00,Sydney,False,MULE_DEVICE_4374,1433
T18708,U22753,U2637,29103.0,IMPS,Web,29203.0,100.0,43130,2025-05-06 07:25:00,Sydney,False,MULE_DEVICE_3792,891
T18709,U26635,U2592,29506.0,IMPS,Mobile,37341.0,7835.0,179455,2025-05-13 07:55:00,Sydney,False,MULE_DEVICE_4439,1466
T18710,U23465,U2567,5283.0,IMPS,Mobile,90686.0,85403.0,7257,2025-04-08 04:50:00,Sydney,False,MULE_DEVICE_3910,1549
T18711,U21108,U1978,28675.0,IMPS,Web,118011.0,89336.0,101645,2025-05-13 05:16:00,Melbourne,False,MULE_DEVICE_3518,1021
T18712,U22496,U3421,10223.0,RTGS,Mobile,130237.0,120014.0,202221,2025-03-10 02:35:00,Melbourne,False,MULE_DEVICE_3749,2263
T18713,U24438,U146,8623.0,IMPS,Mobile,47240.0,38617.0,92991,2025-05-22 03:04:00,Melbourne,False,MULE_DEVICE_4073,1171
T18714,U24093,U1477,26979.0,RTGS,Web,77251.0,50272.0,193284,2025-05-04 03:17:00,Sydney,False,MULE_DEVICE_4015,1696
T18715,U26715,U475,23287.0,IMPS,Mobile,57028.0,33741.0,105935,2025-04-22 23:03:00,Melbourne,False,MULE_DEVICE_4452,534
T18716,U22941,U3449,11036.0,RTGS,Web,63491.0,52455.0,74839,2025-05-08 17:50:00,Iwakuni,False,MULE_DEVICE_3823,945
T18717,U25260,U2715,18396.0,IMPS,Web,18496.0,100.0,100240,2025-05-05 22:44:00,Sydney,False,MULE_DEVICE_4210,541
T18718,U22932,U2005,26885.0,RTGS,Web,30984.0,4099.0,78058,2025-04-04 20:21:00,Iwakuni,False,MULE_DEVICE_3822,2040
T18719,U21886,U2324,28837.0,RTGS,Web,105353.0,76516.0,149934,2025-04-23 05:40:00,Iwakuni,False,MULE_DEVICE_3647,1819
T18720,U22291,U1860,9277.0,IMPS,Mobile,52419.0,43142.0,150183,2025-03-19 02:46:00,Sydney,False,MULE_DEVICE_3715,622
T18721,U25861,U83,18578.0,IMPS,Mobile,108877.0,90299.0,7542,2025-03-30 09:47:00,Sydney,False,MULE_DEVICE_4310,2075
T18722,U22258,U1340,17024.0,RTGS,Web,106196.0,89172.0,213838,2025-04-10 10:53:00,Sydney,False,MULE_DEVICE_3709,735
T18723,U21836,U452,13194.0,IMPS,Web,76136.0,62942.0,174721,2025-03-03 09:26:00,Sydney,False,MULE_DEVICE_3639,1791
T18724,U22889,U2592,12874.0,RTGS,Web,122967.0,110093.0,133867,2025-03-10 13:22:00,Sydney,False,MULE_DEVICE_3814,2456
T18725,U26512,U1477,11035.0,IMPS,Web,48035.0,37000.0,123307,2025-05-20 16:17:00,Sydney,False,MULE_DEVICE_4418,571
T18726,U26607,U1065,6613.0,IMPS,Mobile,40723.0,34110.0,196295,2025-05-04 11:06:00,Sydney,False,MULE_DEVICE_4434,1041
T18727,U23833,U3421,26316.0,IMPS,Mobile,27033.0,717.0,101356,2025-03-18 23:55:00,Sydney,False,MULE_DEVICE_3972,1495
T18728,U25132,U146,16845.0,RTGS,Mobile,47069.0,30224.0,75839,2025-04-09 07:06:00,Sydney,False,MULE_DEVICE_4188,1145
T18729,U21245,U1713,27108.0,IMPS,Mobile,27712.0,604.0,294807,2025-04-24 11:57:00,Sydney,False,MULE_DEVICE_3540,1212
T18730,U23402,U2523,29167.0,IMPS,Web,49728.0,20561.0,80777,2025-03-24 21:25:00,Sydney,False,MULE_DEVICE_3900,1583
T18731,U21816,U1065,26211.0,IMPS,Mobile,138210.0,111999.0,29367,2025-03-19 16:05:00,Sydney,False,MULE_DEVICE_3636,2237
T18732,U26243,U4646,20010.0,RTGS,Web,102382.0,82372.0,132235,2025-04-07 16:34:00,Sydney,False,MULE_DEVICE_4373,665
T18733,U26175,U2567,5974.0,IMPS,Mobile,82322.0,76348.0,261539,2025-05-15 12:30:00,Melbourne,False,MULE_DEVICE_4362,549
T18734,U22614,U1382,18298.0,RTGS,Mobile,96902.0,78604.0,203292,2025-03-18 02:19:00,Melbourne,False,MULE_DEVICE_3769,644
T18735,U24288,U475,25579.0,IMPS,Mobile,48487.0,22908.0,34127,2025-03-30 11:21:00,Sydney,False,MULE_DEVICE_4048,1754
T18736,U21211,U3990,7200.0,IMPS,Web,23454.0,16254.0,278453,2025-03-26 05:31:00,Melbourne,False,MULE_DEVICE_3535,1881
T18737,U23367,U1477,10312.0,RTGS,Web,64177.0,53865.0,173465,2025-03-02 22:52:00,Melbourne,False,MULE_DEVICE_3894,615
T18738,U22917,U2567,17258.0,IMPS,Web,135391.0,118133.0,88144,2025-03-03 03:38:00,Melbourne,False,MULE_DEVICE_3819,1116
T18739,U26873,U1340,20036.0,IMPS,Mobile,65287.0,45251.0,220348,2025-05-20 23:38:00,Sydney,False,MULE_DEVICE_4478,757
T18740,U26291,U4556,12914.0,IMPS,Mobile,126722.0,113808.0,139290,2025-04-11 22:20:00,Sydney,False,MULE_DEVICE_4381,2374
T18741,U23710,U83,16576.0,RTGS,Web,137687.0,121111.0,187657,2025-04-13 04:26:00,Iwakuni,False,MULE_DEVICE_3951,2151
T18742,U21800,U1185,13375.0,IMPS,Web,109669.0,96294.0,70107,2025-04-24 04:01:00,Sydney,False,MULE_DEVICE_3633,2256
T18743,U24818,U1185,23130.0,RTGS,Mobile,72487.0,49357.0,225180,2025-03-24 10:57:00,Melbourne,False,MULE_DEVICE_4136,1666
T18744,U25578,U3449,10837.0,RTGS,Mobile,130123.0,119286.0,149291,2025-05-16 06:42:00,Sydney,False,MULE_DEVICE_4263,1849
T18745,U22381,U2152,27473.0,IMPS,Mobile,70654.0,43181.0,106662,2025-04-23 06:20:00,Sydney,False,MULE_DEVICE_3730,2428
T18746,U26742,U1175,26977.0,RTGS,Web,66243.0,39266.0,194485,2025-03-20 08:39:00,Sydney,False,MULE_DEVICE_4457,2231
T18747,U26248,U4965,5543.0,RTGS,Mobile,52876.0,47333.0,233506,2025-04-27 15:22:00,Melbourne,False,MULE_DEVICE_4374,1553
T18748,U23033,U2523,20177.0,RTGS,Web,148996.0,128819.0,7996,2025-04-17 15:01:00,Sydney,False,MULE_DEVICE_3838,1278
T18749,U21719,U2567,20399.0,IMPS,Mobile,121974.0,101575.0,64335,2025-04-18 09:28:00,Melbourne,False,MULE_DEVICE_3619,2334
T18750,U23452,U4886,5866.0,RTGS,Mobile,43347.0,37481.0,160609,2025-05-23 17:39:00,Melbourne,False,MULE_DEVICE_3908,796
T18751,U22853,U3314,26707.0,RTGS,Web,93368.0,66661.0,99931,2025-03-22 18:25:00,Sydney,False,MULE_DEVICE_3808,2051
T18752,U23575,U1978,29783.0,IMPS,Mobile,39149.0,9366.0,54224,2025-05-12 11:16:00,Sydney,False,MULE_DEVICE_3929,1495
T18753,U24732,U2523,21440.0,IMPS,Mobile,36326.0,14886.0,142663,2025-04-20 06:55:00,Sydney,False,MULE_DEVICE_4122,1625
T18754,U21340,U2152,9900.0,RTGS,Mobile,142600.0,132700.0,280438,2025-05-16 21:21:00,Melbourne,False,MULE_DEVICE_3556,1153
T18755,U24563,U384,28732.0,IMPS,Web,146738.0,118006.0,35377,2025-05-13 06:17:00,Sydney,False,MULE_DEVICE_4093,1255
T18756,U23393,U384,18931.0,RTGS,Web,83703.0,64772.0,161161,2025-04-19 02:32:00,Melbourne,False,MULE_DEVICE_3898,1023
T18757,U21980,U1175,16366.0,IMPS,Web,16765.0,399.0,167312,2025-03-03 06:57:00,Sydney,False,MULE_DEVICE_3663,1919
T18758,U23076,U3449,8694.0,RTGS,Mobile,115555.0,106861.0,7383,2025-03-18 23:59:00,Sydney,False,MULE_DEVICE_3846,2012
T18759,U21821,U384,26461.0,RTGS,Mobile,61184.0,34723.0,293693,2025-05-09 09:55:00,Melbourne,False,MULE_DEVICE_3636,1922
T18760,U23051,U1572,8568.0,RTGS,Mobile,70041.0,61473.0,244386,2025-03-17 12:12:00,Sydney,False,MULE_DEVICE_3841,1987
T18761,U24241,U2152,21025.0,RTGS,Mobile,21125.0,100.0,100066,2025-04-26 15:41:00,Sydney,False,MULE_DEVICE_4040,2106
T18762,U23826,U2152,11049.0,RTGS,Web,141190.0,130141.0,272151,2025-05-17 10:04:00,Sydney,False,MULE_DEVICE_3971,2101
T18763,U23909,U1340,27246.0,RTGS,Mobile,128081.0,100835.0,119948,2025-03-09 05:32:00,Sydney,False,MULE_DEVICE_3984,2158
T18764,U25263,U138,29165.0,IMPS,Web,87564.0,58399.0,34056,2025-05-21 14:05:00,Sydney,False,MULE_DEVICE_4210,1541
T18765,U24701,U1175,17058.0,RTGS,Web,109958.0,92900.0,117131,2025-05-15 07:45:00,Melbourne,False,MULE_DEVICE_4116,678
T18766,U23587,U1860,8172.0,IMPS,Mobile,47843.0,39671.0,84489,2025-04-26 04:46:00,Melbourne,False,MULE_DEVICE_3931,765
T18767,U25776,U4556,19370.0,RTGS,Mobile,41012.0,21642.0,29920,2025-04-14 19:00:00,Sydney,False,MULE_DEVICE_4296,806
T18768,U21968,U4886,14531.0,RTGS,Web,110491.0,95960.0,298316,2025-04-12 01:28:00,Melbourne,False,MULE_DEVICE_3661,2479
T18769,U21366,U3990,14297.0,RTGS,Web,31990.0,17693.0,20175,2025-05-23 02:28:00,Melbourne,False,MULE_DEVICE_3561,2099
T18770,U24878,U1527,29261.0,IMPS,Web,59115.0,29854.0,49216,2025-05-02 18:59:00,Melbourne,False,MULE_DEVICE_4146,802
T18771,U23816,U83,6079.0,IMPS,Web,83739.0,77660.0,160335,2025-05-21 01:00:00,Melbourne,False,MULE_DEVICE_3969,580
T18772,U24072,U4282,14853.0,RTGS,Web,16451.0,1598.0,130116,2025-05-21 07:25:00,Sydney,False,MULE_DEVICE_4012,2164
T18773,U25942,U475,7969.0,RTGS,Web,43281.0,35312.0,249081,2025-03-17 01:43:00,Sydney,False,MULE_DEVICE_4323,581
T18774,U26491,U3882,20923.0,RTGS,Mobile,23250.0,2327.0,239386,2025-03-27 09:43:00,Sydney,False,MULE_DEVICE_4415,1356
T18775,U25635,U4965,9406.0,RTGS,Mobile,102010.0,92604.0,42268,2025-04-02 23:46:00,Sydney,False,MULE_DEVICE_4272,1930
T18776,U21245,U1175,422.8,IMPS,Mobile,604.0,181.2,137071,2025-03-03 08:10:00,Sydney,False,MULE_DEVICE_3540,786
T18777,U24043,U1382,6355.0,IMPS,Web,52886.0,46531.0,198801,2025-05-08 05:29:00,Sydney,False,MULE_DEVICE_4007,739
T18778,U23886,U3882,26540.0,IMPS,Web,36256.0,9716.0,174177,2025-03-08 19:30:00,Melbourne,False,MULE_DEVICE_3981,2266
T18779,U24727,U3565,6870.0,IMPS,Web,80283.0,73413.0,186726,2025-04-14 14:11:00,Sydney,False,MULE_DEVICE_4121,1212
T18780,U24561,U1175,20812.0,IMPS,Mobile,39134.0,18322.0,113134,2025-03-04 03:24:00,Sydney,False,MULE_DEVICE_4093,2029
T18781,U22854,U1657,8643.0,RTGS,Web,112651.0,104008.0,70221,2025-05-04 14:47:00,Melbourne,False,MULE_DEVICE_3809,1671
T18782,U21720,U1527,16616.0,IMPS,Web,33366.0,16750.0,291881,2025-04-22 14:16:00,Melbourne,False,MULE_DEVICE_3620,2308
T18783,U21725,U1556,10783.0,RTGS,Web,15069.0,4286.0,100487,2025-05-07 01:12:00,Sydney,False,MULE_DEVICE_3620,2155
T18784,U22121,U146,21562.0,RTGS,Web,85276.0,63714.0,264842,2025-04-26 04:49:00,Iwakuni,False,MULE_DEVICE_3686,956
T18785,U25918,U146,23351.0,IMPS,Web,56917.0,33566.0,10316,2025-03-21 03:14:00,Melbourne,False,MULE_DEVICE_4319,740
T18786,U21665,U1065,18839.0,IMPS,Web,107790.0,88951.0,297201,2025-03-25 21:40:00,Sydney,False,MULE_DEVICE_3610,691
T18787,U25606,U2526,28910.0,RTGS,Mobile,96674.0,67764.0,84396,2025-03-03 05:15:00,Sydney,False,MULE_DEVICE_4267,782
T18788,U21866,U1713,15815.0,IMPS,Web,16072.0,257.0,248006,2025-05-23 07:31:00,Sydney,False,MULE_DEVICE_3644,1411
T18789,U24470,U384,18762.0,RTGS,Web,55967.0,37205.0,171982,2025-04-20 18:34:00,Sydney,False,MULE_DEVICE_4078,1671
T18790,U21345,U452,5483.0,IMPS,Web,52419.0,46936.0,287198,2025-05-03 02:07:00,Sydney,False,MULE_DEVICE_3557,1757
T18791,U26541,U1527,5860.0,IMPS,Web,16852.0,10992.0,163492,2025-05-15 19:24:00,Sydney,False,MULE_DEVICE_4423,685
T18792,U23420,U406,15636.0,IMPS,Mobile,20929.0,5293.0,193558,2025-04-19 15:15:00,Melbourne,False,MULE_DEVICE_3903,2382
T18793,U21891,U631,26423.0,RTGS,Mobile,63449.0,37026.0,57144,2025-04-07 01:36:00,Sydney,False,MULE_DEVICE_3648,635
T18794,U21211,U83,16154.0,IMPS,Mobile,16254.0,100.0,50987,2025-03-25 15:24:00,Melbourne,False,MULE_DEVICE_3535,2174
T18795,U24934,U2324,19644.0,RTGS,Mobile,25787.0,6143.0,68031,2025-04-11 07:37:00,Sydney,False,MULE_DEVICE_4155,2471
T18796,U26288,U3882,23034.0,RTGS,Web,65161.0,42127.0,117441,2025-03-24 18:17:00,Melbourne,False,MULE_DEVICE_4381,1982
T18797,U25518,U2526,22409.0,IMPS,Web,35301.0,12892.0,165734,2025-03-21 01:47:00,Melbourne,False,MULE_DEVICE_4253,2214
T18798,U21069,U138,17263.0,IMPS,Mobile,107120.0,89857.0,273067,2025-05-22 17:44:00,Melbourne,False,MULE_DEVICE_3511,1839
T18799,U23645,U1527,16328.0,IMPS,Mobile,142470.0,126142.0,140084,2025-03-30 01:49:00,Sydney,False,MULE_DEVICE_3940,2108
T18800,U25423,U452,6648.0,RTGS,Mobile,76856.0,70208.0,163298,2025-04-27 11:24:00,Melbourne,False,MULE_DEVICE_4237,2117
T18801,U23799,U4965,9669.0,IMPS,Web,136088.0,126419.0,113264,2025-04-04 07:08:00,Sydney,False,MULE_DEVICE_3966,1972
T18802,U21686,U2567,11978.0,IMPS,Web,145264.0,133286.0,249937,2025-03-28 06:39:00,Melbourne,False,MULE_DEVICE_3614,2393
T18803,U24560,U475,14810.0,IMPS,Web,108070.0,93260.0,8578,2025-03-18 18:52:00,Sydney,False,MULE_DEVICE_4093,1316
T18804,U21872,U2005,2773.0,IMPS,Mobile,2873.0,100.0,259181,2025-03-13 05:39:00,Sydney,False,MULE_DEVICE_3645,2444
T18805,U21326,U3882,23924.0,RTGS,Web,109131.0,85207.0,14490,2025-04-16 03:12:00,Sydney,False,MULE_DEVICE_3554,1482
T18806,U22001,U4556,28101.0,IMPS,Mobile,123309.0,95208.0,174613,2025-03-21 23:20:00,Melbourne,False,MULE_DEVICE_3666,663
T18807,U26271,U1978,14942.0,RTGS,Web,139531.0,124589.0,121133,2025-04-16 16:36:00,Melbourne,False,MULE_DEVICE_4378,2354
T18808,U26119,U4646,25830.0,RTGS,Mobile,85968.0,60138.0,241999,2025-03-08 19:12:00,Melbourne,False,MULE_DEVICE_4353,1757
T18809,U24836,U1340,12747.0,RTGS,Web,132002.0,119255.0,128835,2025-03-18 16:14:00,Sydney,False,MULE_DEVICE_4139,1670
T18810,U26051,U3314,10905.0,RTGS,Mobile,87451.0,76546.0,54824,2025-03-30 18:14:00,Melbourne,False,MULE_DEVICE_4341,645
T18811,U23051,U3421,11851.0,IMPS,Mobile,61473.0,49622.0,191232,2025-04-05 15:15:00,Sydney,False,MULE_DEVICE_3841,1466
T18812,U25348,U1572,10727.0,RTGS,Web,34349.0,23622.0,51952,2025-04-14 07:52:00,Melbourne,False,MULE_DEVICE_4224,2282
T18813,U26142,U2715,17171.0,IMPS,Mobile,51761.0,34590.0,222556,2025-05-11 16:49:00,Sydney,False,MULE_DEVICE_4357,2412
T18814,U26989,U2567,20295.0,IMPS,Mobile,110497.0,90202.0,20897,2025-04-04 17:40:00,Sydney,False,MULE_DEVICE_4498,1367
T18815,U22599,U3882,26289.0,IMPS,Mobile,147673.0,121384.0,258927,2025-04-10 23:58:00,Sydney,False,MULE_DEVICE_3766,2489
T18816,U23925,U4886,6862.0,RTGS,Web,122362.0,115500.0,252169,2025-04-29 16:46:00,Sydney,False,MULE_DEVICE_3987,2261
T18817,U26748,U1477,21906.0,RTGS,Mobile,146768.0,124862.0,284475,2025-03-29 20:39:00,Sydney,False,MULE_DEVICE_4458,2204
T18818,U21613,U1713,10248.0,RTGS,Mobile,123571.0,113323.0,173656,2025-04-29 12:46:00,Melbourne,False,MULE_DEVICE_3602,1370
T18819,U26082,U598,10899.0,RTGS,Web,59139.0,48240.0,98665,2025-03-30 15:15:00,Sydney,False,MULE_DEVICE_4347,2402
T18820,U25910,U2005,5196.0,IMPS,Web,110913.0,105717.0,67608,2025-03-25 14:13:00,Melbourne,False,MULE_DEVICE_4318,1746
T18821,U24648,U2523,28248.0,RTGS,Mobile,65537.0,37289.0,104487,2025-04-26 10:21:00,Melbourne,False,MULE_DEVICE_4108,648
T18822,U26840,U1571,11248.0,RTGS,Mobile,63865.0,52617.0,59938,2025-04-25 07:27:00,Sydney,False,MULE_DEVICE_4473,1571
T18823,U26890,U1340,12786.0,IMPS,Web,12886.0,100.0,278656,2025-04-11 06:52:00,Sydney,False,MULE_DEVICE_4481,1798
T18824,U21776,U3882,14602.0,RTGS,Web,73501.0,58899.0,147757,2025-03-05 03:49:00,Sydney,False,MULE_DEVICE_3629,1564
T18825,U22101,U3421,17721.0,RTGS,Mobile,17821.0,100.0,73278,2025-03-18 16:25:00,Sydney,False,MULE_DEVICE_3683,843
T18826,U23943,U475,5096.0,RTGS,Web,110613.0,105517.0,152582,2025-04-18 07:07:00,Iwakuni,False,MULE_DEVICE_3990,801
T18827,U26418,U384,5196.0,IMPS,Mobile,18914.0,13718.0,266243,2025-03-19 07:54:00,Iwakuni,False,MULE_DEVICE_4403,972
T18828,U26587,U1477,25171.0,IMPS,Web,124874.0,99703.0,218701,2025-03-26 06:26:00,Sydney,False,MULE_DEVICE_4431,1644
T18829,U22054,U631,13596.0,RTGS,Web,94301.0,80705.0,65295,2025-03-05 04:20:00,Sydney,False,MULE_DEVICE_3675,841
T18830,U26013,U2715,27960.0,RTGS,Mobile,43923.0,15963.0,52647,2025-05-02 11:49:00,Melbourne,False,MULE_DEVICE_4335,2251
T18831,U21258,U2324,25627.0,RTGS,Web,145264.0,119637.0,141079,2025-03-23 18:01:00,Sydney,False,MULE_DEVICE_3543,1202
T18832,U23917,U4965,21455.0,RTGS,Web,38441.0,16986.0,279131,2025-03-06 22:46:00,Sydney,False,MULE_DEVICE_3986,869
